JobName,ReqMem,ReqCPUs,ReqGPUs,ReqDuration,ActualDuration,Submit
job3002,30000000,5,0,7200,1584,1612249246
job3003,32000000,1,0,7200,66,1612249273
job3004,20000000,1,0,14400,674,1612249334
job3005,20000000,1,0,14400,639,1612249334
job3006,32000000,1,0,7200,12,1612249368
job3007,2000000,2,0,1800,6,1612249375
job3008,50000000,1,0,82800,4,1612249415
job3009,16000000,4,0,21600,20330,1612249554
job3010,60000000,60,0,25200,1,1612250265
job3011,7000000,1,2,21600,8639,1612250415
job3012,7000000,1,2,21600,6125,1612250415
job3013,7000000,1,2,21600,8478,1612250415
job3014,7000000,1,2,21600,10442,1612250415
job3015,7000000,1,2,21600,7715,1612250415
job3016,7000000,1,2,21600,7936,1612250416
job3017,7000000,1,2,21600,7687,1612250416
job3018,7000000,1,2,21600,5910,1612250416
job3019,7000000,1,2,21600,8514,1612250416
job3020,7000000,1,2,21600,5926,1612250416
job3021,7000000,1,2,21600,11294,1612250416
job3022,7000000,1,2,21600,11064,1612250416
job3023,7000000,1,2,21600,11197,1612250416
job3024,7000000,1,2,21600,8051,1612250416
job3025,7000000,1,2,21600,7766,1612250416
job3026,7000000,1,2,21600,7830,1612250416
job3027,7000000,1,2,21600,6121,1612250416
job3028,7000000,1,2,21600,10910,1612250416
job3029,7000000,1,2,21600,12096,1612250416
job3030,7000000,1,2,21600,8062,1612250416
job3031,1000000,1,0,3600,68,1612250935
job3032,8000000,1,0,3600,156,1612251041
job3033,120000000,20,0,18000,2741,1612251041
job3034,120000000,20,0,18000,2788,1612251041
job3035,120000000,20,0,18000,2769,1612251041
job3036,120000000,20,0,18000,2790,1612251041
job3037,1000000,1,0,3600,22,1612251117
job3038,16000000,1,0,86400,1,1612251145
job3039,3000000,3,0,360000,4,1612251408
job3040,3000000,3,0,360000,6,1612251409
job3041,120000000,20,0,18000,2857,1612251713
job3042,120000000,20,0,18000,2826,1612251713
job3043,120000000,20,0,18000,2808,1612251713
job3044,120000000,20,0,18000,2756,1612251713
job3045,300000000,1,0,259200,3,1612252330
job3046,160000000,1,0,9000,4,1612252503
job3047,160000000,1,0,9000,50,1612252581
job3048,50000000,10,0,7200,5357,1612252756
job3049,50000000,10,0,9000,5142,1612252813
job3050,180000000,3,0,259200,4,1612253782
job3051,4000000,1,0,36000,3,1612254398
job3052,4000000,1,0,36000,3,1612254794
job3053,30000000,1,0,2700,354,1612255793
job3054,30000000,1,0,2100,308,1612256001
job3055,50000000,4,0,36000,6,1612272882
job3056,1000000,1,0,3600,1,1612273196
job3057,1000000,1,0,3600,0,1612273305
job3058,1000000,1,0,3600,0,1612273360
job3059,1000000,1,0,3600,0,1612273363
job3060,1000000,1,0,3600,0,1612273367
job3061,1000000,1,0,3600,0,1612273438
job3062,1000000,1,0,3600,0,1612273445
job3063,1000000,1,0,3600,0,1612273473
job3064,1000000,1,0,3600,1,1612273483
job3065,1000000,1,0,3600,0,1612273496
job3066,1000000,1,0,3600,1,1612273616
job3067,1000000,1,0,3600,1,1612273619
job3068,1000000,1,0,3600,1,1612273620
job3069,1000000,1,0,3600,1,1612273633
job3070,1000000,1,0,3600,1,1612273635
job3071,1000000,1,0,3600,0,1612273716
job3072,1000000,1,0,3600,1,1612273729
job3073,1000000,1,0,3600,1,1612273743
job3074,1000000,1,0,3600,214,1612273773
job3075,1000000,1,0,3600,48,1612275515
job3076,1000000,1,0,3600,20,1612275600
job3077,120000000,1,0,3600,7,1612275736
job3078,50000000,4,0,36000,4671,1612276084
job3079,50000000,50,0,1209600,709049,1612276135
job3080,20000000,20,0,86400,438,1612276147
job3081,20000000,20,0,86400,420,1612276156
job3082,20000000,20,0,86400,406,1612276157
job3083,20000000,20,0,86400,379,1612276159
job3084,20000000,20,0,86400,369,1612276164
job3085,20000000,20,0,86400,382,1612276165
