JobName,ReqMem,ReqCPUs,ReqGPUs,ReqDuration,ActualDuration,Submit
job511161,80000000,20,0,698400,592750,1622870420
job511162,16000000,2,0,129600,166,1622877183
job511163,32000000,16,0,345600,131135,1622885974
job511164,32000000,16,0,345600,138022,1622885974
job511165,32000000,16,0,345600,136489,1622885974
job511166,32000000,16,0,345600,133389,1622885974
job511167,32000000,16,0,345600,133370,1622885974
job511168,32000000,16,0,345600,136069,1622885974
job511169,32000000,16,0,345600,137964,1622885974
job511170,32000000,16,0,345600,143305,1622885974
job511171,32000000,16,0,345600,139568,1622885974
job511172,32000000,16,0,345600,137981,1622885974
job511173,32000000,16,0,345600,181660,1622885974
job511174,32000000,16,0,345600,202001,1622885974
job511175,32000000,16,0,345600,82914,1622885974
job511176,32000000,16,0,345600,82976,1622885974
job511177,32000000,16,0,345600,121586,1622885974
job511178,32000000,16,0,345600,123223,1622885974
job511179,32000000,16,0,345600,147642,1622885974
job511180,32000000,16,0,345600,147760,1622885974
job511181,32000000,16,0,345600,98099,1622885974
job511182,32000000,16,0,345600,113666,1622885974
job511183,32000000,16,0,345600,148841,1622885974
job511184,32000000,16,0,345600,145798,1622885974
job511185,32000000,16,0,345600,152522,1622885974
job511186,32000000,16,0,345600,92746,1622885974
job511187,32000000,16,0,345600,89071,1622885975
job511188,32000000,16,0,345600,176456,1622885975
job511189,32000000,16,0,345600,214345,1622885975
job511190,32000000,16,0,345600,149720,1622885975
job511191,32000000,16,0,345600,155490,1622885975
job511192,32000000,16,0,345600,95158,1622885975
job511193,32000000,16,0,345600,97219,1622885975
job511194,32000000,16,0,345600,128283,1622885975
job511195,32000000,16,0,345600,143128,1622885975
job511196,32000000,16,0,345600,153475,1622885975
job511197,32000000,16,0,345600,157624,1622885975
job511198,32000000,16,0,345600,102489,1622885975
job511199,32000000,16,0,345600,117173,1622885975
job511200,32000000,16,0,345600,126819,1622885975
job511201,32000000,16,0,345600,157150,1622885975
job511202,32000000,16,0,345600,160147,1622885975
job511203,32000000,16,0,345600,105115,1622885975
job511204,32000000,16,0,345600,107411,1622885975
job511205,32000000,16,0,345600,196111,1622885975
job511206,32000000,16,0,345600,68486,1622885975
job511207,32000000,16,0,345600,67253,1622885975
job511208,32000000,16,0,345600,91614,1622885975
job511209,32000000,16,0,345600,154408,1622885975
job511210,32000000,16,0,345600,88830,1622885975
job511211,32000000,16,0,345600,188550,1622885975
job511212,32000000,16,0,345600,198503,1622885975
job511213,32000000,16,0,345600,81890,1622885975
job511214,32000000,16,0,345600,134002,1622885975
job511215,32000000,16,0,345600,89574,1622885975
job511216,32000000,16,0,345600,159368,1622885975
job511217,32000000,16,0,345600,188109,1622885975
job511218,32000000,16,0,345600,74154,1622885975
job511219,32000000,16,0,345600,106193,1622885975
job511220,32000000,16,0,345600,90458,1622885975
job511221,32000000,16,0,345600,101879,1622885975
job511222,32000000,16,0,345600,97399,1622885975
job511223,32000000,16,0,345600,173329,1622885975
job511224,32000000,16,0,345600,188429,1622885975
job511225,32000000,16,0,345600,78082,1622885975
job511226,32000000,16,0,345600,102927,1622885975
job511227,32000000,16,0,345600,80414,1622885975
job511228,32000000,16,0,345600,99612,1622885975
job511229,32000000,16,0,345600,173394,1622885975
job511230,32000000,16,0,345600,180746,1622885975
job511231,32000000,16,0,345600,176482,1622885975
job511232,32000000,16,0,345600,58127,1622885975
job511233,32000000,16,0,345600,72051,1622885975
job511234,32000000,16,0,345600,71025,1622885975
job511235,32000000,16,0,345600,67647,1622885975
job511236,32000000,16,0,345600,71769,1622885975
job511237,32000000,16,0,345600,137453,1622885975
job511238,32000000,16,0,345600,139104,1622885975
job511239,32000000,16,0,345600,76314,1622885975
job511240,32000000,16,0,345600,103474,1622885975
job511241,32000000,16,0,345600,73350,1622885975
job511242,32000000,16,0,345600,101791,1622885975
job511243,32000000,16,0,345600,148943,1622885975
job511244,32000000,16,0,345600,154561,1622885975
job511245,32000000,16,0,345600,169364,1622885975
job511246,32000000,16,0,345600,192565,1622885975
job511247,32000000,16,0,345600,217338,1622885975
job511248,32000000,16,0,345600,210421,1622885975
job511249,32000000,16,0,345600,89786,1622885975
job511250,32000000,16,0,345600,209153,1622885975
job511251,32000000,16,0,345600,150267,1622885975
job511252,32000000,16,0,345600,155160,1622885975
job511253,32000000,16,0,345600,150116,1622885975
job511254,32000000,16,0,345600,150507,1622885975
job511255,32000000,16,0,345600,150112,1622885975
job511256,32000000,16,0,345600,100638,1622885975
job511257,32000000,16,0,345600,153846,1622885975
job511258,32000000,16,0,345600,168029,1622885975
job511259,32000000,16,0,345600,110292,1622885975
job511260,32000000,16,0,345600,111755,1622885975
job511261,32000000,16,0,345600,221312,1622885975
job511262,32000000,16,0,345600,142193,1622885975
job511263,32000000,16,0,345600,147286,1622885975
job511264,32000000,16,0,345600,146244,1622885975
job511265,32000000,16,0,345600,120389,1622885975
job511266,32000000,16,0,345600,135040,1622885975
job511267,32000000,16,0,345600,128866,1622885975
job511268,32000000,16,0,345600,132913,1622885975
job511269,32000000,16,0,345600,87437,1622885975
job511270,32000000,16,0,345600,86664,1622885975
job511271,32000000,16,0,345600,91044,1622885975
job511272,32000000,16,0,345600,94677,1622885975
job511273,32000000,16,0,345600,85086,1622885976
