JobName,ReqMem,ReqCPUs,ReqGPUs,ReqDuration,ActualDuration,Submit
job261541,16000000,1,0,687600,1,1614905548
job261542,16000000,1,0,687600,2,1614905549
job261543,16000000,1,0,687600,1,1614905549
job261544,16000000,1,0,687600,1,1614905549
job261545,16000000,1,0,687600,1,1614905549
job261546,16000000,1,0,687600,1,1614905549
job261547,16000000,1,0,687600,1,1614905550
job261548,16000000,1,0,687600,1,1614905550
job261549,16000000,1,0,687600,1,1614905551
job261550,16000000,1,0,687600,1,1614905551
job261551,16000000,1,0,687600,1,1614905551
job261552,16000000,1,0,687600,1,1614905551
job261553,16000000,1,0,687600,1,1614905552
job261554,16000000,1,0,687600,0,1614905552
job261555,16000000,1,0,687600,1,1614905552
job261556,16000000,1,0,687600,1,1614905552
job261557,16000000,1,0,687600,1,1614905552
job261558,16000000,1,0,687600,1,1614905552
job261559,16000000,1,0,687600,1,1614905553
job261560,16000000,1,0,687600,1,1614905553
job261561,16000000,1,0,687600,1,1614905553
job261562,16000000,1,0,687600,1,1614905553
job261563,16000000,1,0,687600,38,1614905577
job261564,16000000,1,0,687600,7,1614905616
job261565,16000000,1,0,687600,7,1614905616
job261566,16000000,1,0,687600,5048,1614905785
job261567,16000000,1,0,687600,5059,1614905966
job261568,16000000,1,0,687600,5046,1614905985
job261569,16000000,1,0,687600,5081,1614905990
job261570,16000000,1,0,687600,5040,1614905996
job261571,16000000,1,0,687600,5703,1614906000
job261572,16000000,1,0,687600,5719,1614906004
job261573,16000000,1,0,687600,5053,1614906008
job261574,16000000,1,0,687600,6032,1614906013
job261575,16000000,1,0,687600,5058,1614906019
job261576,16000000,1,0,687600,5974,1614906025
job261577,16000000,1,0,687600,5979,1614906030
job261578,16000000,1,0,687600,5072,1614906033
job261579,16000000,1,0,687600,5918,1614906036
job261580,16000000,1,0,687600,7009,1614906042
job261581,16000000,1,0,687600,7076,1614906046
job261582,16000000,1,0,687600,5063,1614906061
job261583,16000000,1,0,687600,5403,1614906068
job261584,16000000,1,0,687600,5397,1614906074
job261585,16000000,1,0,687600,5045,1614906083
job261586,16000000,1,0,687600,5791,1614906127
job261587,16000000,1,0,687600,5770,1614906132
job261588,16000000,1,0,687600,5047,1614906137
job261589,16000000,1,0,687600,5603,1614906141
job261590,16000000,1,0,687600,5056,1614906147
job261591,16000000,1,0,687600,5661,1614906151
job261592,16000000,1,0,687600,5668,1614906154
job261593,16000000,1,0,687600,5672,1614906158
job261594,16000000,1,0,687600,5068,1614906219
job261595,16000000,1,0,687600,5905,1614906226
job261596,16000000,1,0,687600,5932,1614906230
job261597,16000000,1,0,687600,5917,1614906234
job261598,16000000,1,0,687600,5928,1614906237
job261599,16000000,1,0,687600,5067,1614906241
job261600,16000000,1,0,687600,5537,1614906244
job261601,16000000,1,0,687600,5507,1614906247
job261602,16000000,1,0,687600,5535,1614906251
job261603,16000000,1,0,687600,5486,1614906254
job261604,16000000,1,0,687600,5500,1614906258
job261605,16000000,1,0,687600,5479,1614906261
job261606,128000000,8,0,172800,598,1614906772
job261607,24000000,8,0,7200,24,1614907087
job261608,24000000,8,0,7200,8,1614907866
job261609,128000000,8,0,172800,585,1614908266
job261610,50000000,4,0,36000,20082,1614908477
job261611,30000000,2,0,14400,3,1614908842
job261612,30000000,2,0,14400,1,1614909086
job261613,128000000,8,0,172800,574,1614909163
job261614,30000000,2,0,14400,1,1614909338
job261615,128000000,8,0,172800,582,1614910660
job261616,50000000,1,0,86400,31,1614910977
job261617,50000000,1,0,86400,30,1614910977
job261618,50000000,1,0,86400,30,1614910977
job261619,50000000,1,0,86400,30,1614910977
job261620,50000000,1,0,86400,35,1614910977
job261621,50000000,1,0,86400,34,1614910977
job261622,50000000,1,0,86400,35,1614910977
job261623,50000000,1,0,86400,31,1614910977
job261624,50000000,1,0,86400,34,1614910977
job261625,50000000,1,0,86400,50,1614910977
job261626,50000000,1,0,86400,51,1614910978
job261627,50000000,1,0,86400,50,1614910978
job261628,50000000,1,0,86400,50,1614910978
job261629,16000000,1,0,172800,3378,1614911433
job261630,24000000,8,0,7200,11,1614911468
job261631,1000000,19,0,2419200,1743,1614911757
job261632,50000000,1,0,86400,34785,1614912363
job261633,50000000,1,0,86400,29249,1614912364
job261634,50000000,1,0,86400,37387,1614912364
job261635,50000000,1,0,86400,41892,1614912364
job261636,50000000,1,0,86400,15,1614912364
job261637,50000000,1,0,86400,41892,1614912364
job261638,50000000,1,0,86400,33261,1614912364
job261639,50000000,1,0,86400,39341,1614912364
job261640,50000000,1,0,86400,50423,1614912364
job261641,50000000,1,0,86400,30068,1614912364
job261642,50000000,1,0,86400,38652,1614912364
job261643,50000000,1,0,86400,16,1614912365
job261644,50000000,1,0,86400,29753,1614912365
job261645,28000000,1,0,172800,2784,1614912929
job261646,28000000,1,0,172800,22,1614913074
job261647,28000000,1,0,172800,2756,1614913122
job261648,28000000,1,0,172800,2771,1614913142
job261649,28000000,1,0,172800,5,1614913196
job261650,28000000,1,0,172800,2760,1614913236
job261651,8000000,4,0,144000,8169,1614913246
job261652,28000000,1,0,172800,2784,1614913293
job261653,28000000,1,0,172800,2819,1614913328
job261654,28000000,1,0,172800,2796,1614913372
job261655,28000000,1,0,172800,35,1614913495
job261656,28000000,1,0,172800,69042,1614913542
job261657,2000000,1,0,86400,1,1614914148
job261658,2000000,1,0,86400,1,1614914148
job261659,2000000,1,0,86400,1,1614914148
job261660,2000000,1,0,86400,1,1614914148
job261661,32000000,4,0,86400,1192,1614914173
job261662,2000000,1,0,86400,1,1614914205
job261663,2000000,1,0,86400,1,1614914205
job261664,2000000,1,0,86400,2,1614914205
job261665,2000000,1,0,86400,2,1614914205
job261666,28000000,1,0,172800,2776,1614914404
job261667,28000000,1,0,172800,2730,1614914506
job261668,28000000,1,0,172800,2761,1614914536
job261669,20000000,1,0,381600,205514,1614914540
job261670,28000000,1,0,172800,2735,1614914562
job261671,16000000,16,0,172740,133518,1614914567
job261672,28000000,1,0,172800,2814,1614914584
job261673,16000000,16,0,172740,80743,1614914588
job261674,28000000,1,0,172800,2763,1614914607
job261675,16000000,16,0,172740,109625,1614914612
job261676,28000000,1,0,172800,2780,1614914631
job261677,10000000,2,0,86400,1,1614915654
job261678,16000000,1,0,172800,31468,1614916060
job261679,50000000,10,0,86400,1,1614916353
job261680,16000000,8,0,172800,66160,1614916761
job261681,4000000,4,0,216000,1349,1614917112
job261682,4000000,4,0,216000,719,1614917293
job261683,4000000,4,0,216000,508,1614917380
job261684,8000000,4,0,144000,16138,1614919598
job261685,4000000,4,0,216000,1312,1614920206
job261686,16000000,8,0,172800,171410,1614920807
job261687,1000000,1,0,86400,2,1614920989
job261688,1000000,1,0,86400,1,1614920994
job261689,4000000,4,0,216000,45,1614921459
job261690,4000000,4,0,216000,38,1614921804
job261691,4000000,4,0,216000,61,1614922252
job261692,40000000,10,0,86400,297,1614923653
job261693,40000000,10,0,86400,92,1614926606
job261694,40000000,10,0,86400,132,1614926849
job261695,40000000,10,0,86400,75,1614926978
job261696,32000000,8,0,864000,74974,1614927764
job261697,32000000,8,0,864000,75619,1614927764
job261698,20000000,64,1,86400,161,1614929518
job261699,20000000,64,1,86400,7651,1614929728
job261700,2000000,1,0,82800,743,1614930376
job261701,150000000,1,0,3600,1557,1614942284
job261702,150000000,1,0,3600,1551,1614942284
job261703,150000000,1,0,3600,1426,1614942284
job261704,150000000,1,0,3600,1392,1614942284
job261705,150000000,1,0,3600,1396,1614942284
job261706,150000000,1,0,3600,1953,1614942284
job261707,150000000,1,0,3600,1942,1614942284
job261708,150000000,1,0,3600,1964,1614942284
job261709,150000000,1,0,3600,1985,1614942284
job261710,150000000,1,0,3600,1811,1614942284
job261711,150000000,1,0,3600,1794,1614942284
job261712,150000000,1,0,3600,1800,1614942284
job261713,150000000,1,0,3600,1809,1614942284
job261714,150000000,1,0,3600,1686,1614942284
job261715,150000000,1,0,3600,1702,1614942284
job261716,150000000,1,0,3600,1256,1614942284
job261717,150000000,1,0,3600,1397,1614942284
job261718,150000000,1,0,3600,1593,1614942284
job261719,150000000,1,0,3600,1715,1614942284
job261720,150000000,1,0,3600,1784,1614942284
job261721,150000000,1,0,3600,1864,1614942284
job261722,150000000,1,0,3600,1819,1614942284
job261723,150000000,1,0,3600,1875,1614942284
job261724,150000000,1,0,3600,1872,1614942284
job261725,150000000,1,0,3600,1887,1614942284
job261726,150000000,1,0,3600,1870,1614942284
job261727,150000000,1,0,3600,1766,1614942284
job261728,150000000,1,0,3600,1771,1614942284
job261729,150000000,1,0,3600,1376,1614942284
job261730,150000000,1,0,3600,1914,1614942284
job261731,150000000,1,0,3600,1761,1614942284
job261732,150000000,1,0,3600,1756,1614942284
job261733,150000000,1,0,3600,1764,1614942284
job261734,150000000,1,0,3600,1753,1614942284
job261735,150000000,1,0,3600,1757,1614942284
job261736,150000000,1,0,3600,1754,1614942284
job261737,150000000,1,0,3600,1766,1614942284
job261738,150000000,1,0,3600,1770,1614942284
job261739,150000000,1,0,3600,1755,1614942284
job261740,150000000,1,0,3600,1764,1614942284
job261741,150000000,1,0,3600,1431,1614942284
job261742,150000000,1,0,3600,1436,1614942284
job261743,150000000,1,0,3600,1494,1614942284
job261744,150000000,1,0,3600,1355,1614942284
job261745,150000000,1,0,3600,1269,1614942284
job261746,150000000,1,0,3600,1380,1614942284
job261747,150000000,1,0,3600,1381,1614942284
job261748,150000000,1,0,3600,3374,1614942284
job261749,150000000,1,0,3600,3367,1614942284
job261750,150000000,1,0,3600,3383,1614942284
job261751,150000000,1,0,3600,3369,1614942284
job261752,150000000,1,0,3600,3358,1614942284
job261753,150000000,1,0,3600,1617,1614942284
job261754,150000000,1,0,3600,1711,1614942284
job261755,150000000,1,0,3600,1707,1614942284
job261756,150000000,1,0,3600,1708,1614942284
job261757,150000000,1,0,3600,1702,1614942284
job261758,150000000,1,0,3600,1706,1614942284
job261759,150000000,1,0,3600,1969,1614942284
job261760,150000000,1,0,3600,1968,1614942284
job261761,150000000,1,0,3600,1607,1614942284
job261762,150000000,1,0,3600,1605,1614942284
job261763,150000000,1,0,3600,1591,1614942284
job261764,150000000,1,0,3600,1835,1614942284
job261765,150000000,1,0,3600,1837,1614942284
job261766,150000000,1,0,3600,1672,1614942284
job261767,150000000,1,0,3600,1468,1614942284
job261768,150000000,1,0,3600,1467,1614942284
job261769,150000000,1,0,3600,1545,1614942284
job261770,150000000,1,0,3600,1547,1614942284
job261771,150000000,1,0,3600,1551,1614942284
job261772,150000000,1,0,3600,1549,1614942284
job261773,150000000,1,0,3600,1534,1614942284
job261774,150000000,1,0,3600,1532,1614942284
job261775,150000000,1,0,3600,1498,1614942284
job261776,150000000,1,0,3600,1494,1614942284
job261777,150000000,1,0,3600,1498,1614942284
job261778,150000000,1,0,3600,1497,1614942284
job261779,150000000,1,0,3600,1479,1614942284
job261780,150000000,1,0,3600,1478,1614942284
job261781,150000000,1,0,3600,1946,1614942284
job261782,150000000,1,0,3600,1935,1614942284
job261783,150000000,1,0,3600,1953,1614942284
job261784,150000000,1,0,3600,1942,1614942284
job261785,150000000,1,0,3600,1941,1614942284
job261786,150000000,1,0,3600,1944,1614942284
job261787,150000000,1,0,3600,1349,1614942284
job261788,150000000,1,0,3600,1627,1614942284
job261789,150000000,1,0,3600,1624,1614942284
job261790,150000000,1,0,3600,1628,1614942284
job261791,150000000,1,0,3600,1352,1614942284
job261792,150000000,1,0,3600,1630,1614942284
job261793,150000000,1,0,3600,1626,1614942284
job261794,150000000,1,0,3600,1624,1614942284
job261795,150000000,1,0,3600,1449,1614942284
job261796,150000000,1,0,3600,1252,1614942284
job261797,150000000,1,0,3600,1359,1614942284
job261798,150000000,1,0,3600,544,1614942284
job261799,150000000,1,0,3600,446,1614942284
job261800,150000000,1,0,3600,504,1614942284
job261801,20000000,64,1,86400,1547,1614942510
job261802,150000000,1,0,3600,1243,1614942527
job261803,150000000,1,0,3600,1362,1614942527
job261804,150000000,1,0,3600,1362,1614942527
job261805,20000000,20,0,518400,484055,1614949357
job261806,20000000,20,0,518400,161680,1614949459
job261807,32000000,4,0,86400,174,1614952521
job261808,80000000,8,0,259200,2709,1614952659
job261809,50000000,10,0,86400,1,1614954777
job261810,50000000,10,0,86400,1,1614955363
job261811,2000000,1,0,86400,1,1614955452
job261812,2000000,1,0,86400,1,1614955452
job261813,2000000,1,0,86400,1,1614955452
job261814,2000000,1,0,86400,1,1614955452
job261815,50000000,1,0,86400,675,1614955457
job261816,80000000,8,0,259200,144,1614955530
job261817,10000000,2,0,86400,1,1614955785
job261818,32000000,4,0,86400,836,1614956032
job261819,8000000,1,0,345600,71,1614957688
job261820,8000000,1,0,345600,74,1614957688
job261821,8000000,1,0,345600,82,1614957688
job261822,8000000,1,0,345600,25,1614957688
job261823,8000000,1,0,345600,41,1614957688
job261824,8000000,1,0,345600,420,1614957688
job261825,10000000,1,0,82800,330,1614957797
job261826,8000000,4,0,86400,21,1614957901
job261827,4000000,4,0,86400,1,1614957948
job261828,8000000,1,1,604800,8916,1614958657
job261829,8000000,4,0,144000,26578,1614958662
job261830,8000000,1,1,604800,44264,1614958806
job261831,8000000,1,1,604800,70872,1614959003
job261832,8000000,4,0,144000,95063,1614959173
job261833,100000000,25,0,1800,658,1614959282
job261834,100000000,1,0,288000,60,1614960036
job261835,1000000,1,0,86400,2,1614960121
job261836,1000000,1,0,86400,2,1614960126
job261837,1000000,1,0,86400,1,1614960151
