JobName,ReqMem,ReqCPUs,ReqGPUs,ReqDuration,ActualDuration,Submit
job329773,1000000,1,0,86400,6626,1617515622
job329774,1000000,1,0,86400,6761,1617515622
job329775,1000000,1,0,86400,7752,1617515622
job329776,1000000,1,0,86400,6739,1617515622
job329777,1000000,1,0,86400,5875,1617515622
job329778,1000000,1,0,86400,4035,1617515622
job329779,1000000,1,0,86400,3431,1617515622
job329780,1000000,1,0,86400,4241,1617515622
job329781,1000000,1,0,86400,4154,1617515622
job329782,1000000,1,0,86400,4195,1617515622
job329783,1000000,1,0,86400,4479,1617515622
job329784,1000000,1,0,86400,4828,1617515622
job329785,1000000,1,0,86400,5523,1617515622
job329786,1000000,1,0,86400,5623,1617515622
job329787,1000000,1,0,86400,4307,1617515622
job329788,1000000,1,0,86400,4142,1617515622
job329789,1000000,1,0,86400,7079,1617515622
job329790,1000000,1,0,86400,4801,1617515622
job329791,1000000,1,0,86400,6352,1617515622
job329792,1000000,1,0,86400,3705,1617515622
job329793,1000000,1,0,86400,3971,1617515622
job329794,1000000,1,0,86400,4210,1617515622
job329795,1000000,1,0,86400,3526,1617515622
job329796,1000000,1,0,86400,7495,1617515622
job329797,1000000,1,0,86400,5082,1617515622
job329798,1000000,1,0,86400,7410,1617515622
job329799,1000000,1,0,86400,6549,1617515622
job329800,1000000,1,0,86400,5862,1617515622
job329801,1000000,1,0,86400,5301,1617515622
job329802,1000000,1,0,86400,5268,1617515622
job329803,1000000,1,0,86400,5241,1617515622
job329804,1000000,1,0,86400,2854,1617515622
job329805,1000000,1,0,86400,4883,1617515622
job329806,1000000,1,0,86400,3955,1617515622
job329807,1000000,1,0,86400,4444,1617515622
job329808,1000000,1,0,86400,6198,1617515622
job329809,1000000,1,0,86400,5437,1617515622
job329810,1000000,1,0,86400,3416,1617515622
job329811,1000000,1,0,86400,4426,1617515622
job329812,1000000,1,0,86400,3095,1617515622
job329813,1000000,1,0,86400,4874,1617515622
job329814,1000000,1,0,86400,5964,1617515622
job329815,1000000,1,0,86400,4377,1617515622
job329816,1000000,1,0,86400,3662,1617515622
job329817,1000000,1,0,86400,3065,1617515622
job329818,1000000,1,0,86400,5700,1617515622
job329819,1000000,1,0,86400,2808,1617515622
job329820,1000000,1,0,86400,3130,1617515622
job329821,1000000,1,0,86400,3633,1617515622
job329822,1000000,1,0,86400,3573,1617515622
job329823,1000000,1,0,86400,3932,1617515622
job329824,1000000,1,0,86400,4289,1617515622
job329825,1000000,1,0,86400,2958,1617515622
job329826,1000000,1,0,86400,4653,1617515622
job329827,1000000,1,0,86400,4375,1617515622
job329828,1000000,1,0,86400,5450,1617515622
job329829,1000000,1,0,86400,4757,1617515622
job329830,1000000,1,0,86400,3738,1617515622
job329831,1000000,1,0,86400,5654,1617515622
job329832,1000000,1,0,86400,3912,1617515622
job329833,1000000,1,0,86400,4936,1617515622
job329834,1000000,1,0,86400,5305,1617515622
job329835,1000000,1,0,86400,4131,1617515622
job329836,1000000,1,0,86400,6652,1617515622
job329837,1000000,1,0,86400,4236,1617515622
job329838,1000000,1,0,86400,5447,1617515622
job329839,1000000,1,0,86400,5950,1617515622
job329840,1000000,1,0,86400,4110,1617515622
job329841,1000000,1,0,86400,3271,1617515622
job329842,1000000,1,0,86400,3240,1617515622
job329843,1000000,1,0,86400,6089,1617515622
job329844,1000000,1,0,86400,5975,1617515622
job329845,1000000,1,0,86400,6398,1617515622
job329846,1000000,1,0,86400,4577,1617515622
job329847,1000000,1,0,86400,6145,1617515622
job329848,1000000,1,0,86400,4265,1617515622
job329849,1000000,1,0,86400,4213,1617515622
job329850,1000000,1,0,86400,6000,1617515622
job329851,1000000,1,0,86400,4205,1617515622
job329852,1000000,1,0,86400,4813,1617515622
job329853,1000000,1,0,86400,5108,1617515622
job329854,1000000,1,0,86400,5673,1617515622
job329855,1000000,1,0,86400,4589,1617515622
job329856,1000000,1,0,86400,2813,1617515622
job329857,1000000,1,0,86400,4478,1617515622
job329858,1000000,1,0,86400,5259,1617515622
job329859,1000000,1,0,86400,5100,1617515622
job329860,1000000,1,0,86400,5522,1617515622
job329861,1000000,1,0,86400,4516,1617515622
job329862,1000000,1,0,86400,6050,1617515622
job329863,1000000,1,0,86400,3897,1617515622
job329864,1000000,1,0,86400,5192,1617515622
job329865,1000000,1,0,86400,4124,1617515622
job329866,1000000,1,0,86400,4818,1617515622
job329867,1000000,1,0,86400,4196,1617515622
job329868,1000000,1,0,86400,3887,1617515622
job329869,1000000,1,0,86400,2708,1617515622
job329870,1000000,1,0,86400,5193,1617515622
job329871,1000000,1,0,86400,5164,1617515622
job329872,1000000,1,0,86400,3796,1617515622
job329873,256000000,16,0,432000,23,1617519206
job329874,1000000,1,0,86400,14853,1617520076
job329875,1000000,1,0,86400,12652,1617520076
job329876,1000000,1,0,86400,5522,1617520076
job329877,1000000,1,0,86400,36400,1617520076
job329878,1000000,1,0,86400,1497,1617520076
job329879,1000000,1,0,86400,6463,1617520076
job329880,1000000,1,0,86400,4109,1617520076
job329881,1000000,1,0,86400,3740,1617520076
job329882,1000000,1,0,86400,12939,1617520076
job329883,1000000,1,0,86400,27871,1617520076
job329884,1000000,1,0,86400,24503,1617520076
job329885,1000000,1,0,86400,18538,1617520076
job329886,1000000,1,0,86400,5305,1617520076
job329887,1000000,1,0,86400,8376,1617520076
job329888,1000000,1,0,86400,7416,1617520076
job329889,1000000,1,0,86400,14231,1617520076
job329890,1000000,1,0,86400,7967,1617520076
job329891,1000000,1,0,86400,1387,1617520076
job329892,1000000,1,0,86400,31613,1617520076
job329893,1000000,1,0,86400,18121,1617520076
job329894,1000000,1,0,86400,12515,1617520076
job329895,1000000,1,0,86400,12965,1617520076
job329896,1000000,1,0,86400,3009,1617520076
job329897,1000000,1,0,86400,10598,1617520076
job329898,1000000,1,0,86400,7820,1617520076
job329899,1000000,1,0,86400,10733,1617520076
job329900,1000000,1,0,86400,7927,1617520076
job329901,1000000,1,0,86400,53313,1617520076
job329902,1000000,1,0,86400,2863,1617520076
job329903,1000000,1,0,86400,2830,1617520076
job329904,1000000,1,0,86400,4111,1617520076
job329905,1000000,1,0,86400,9267,1617520076
job329906,1000000,1,0,86400,7748,1617520076
job329907,1000000,1,0,86400,3074,1617520076
job329908,1000000,1,0,86400,12840,1617520076
job329909,1000000,1,0,86400,4895,1617520076
job329910,1000000,1,0,86400,9822,1617520076
job329911,1000000,1,0,86400,18820,1617520076
job329912,1000000,1,0,86400,22543,1617520076
job329913,1000000,1,0,86400,3862,1617520076
job329914,1000000,1,0,86400,14405,1617520076
job329915,1000000,1,0,86400,2702,1617520076
job329916,1000000,1,0,86400,533,1617520076
job329917,1000000,1,0,86400,4860,1617520076
job329918,1000000,1,0,86400,83516,1617520076
job329919,1000000,1,0,86400,22246,1617520086
job329920,1000000,1,0,86400,5381,1617520086
job329921,1000000,1,0,86400,66730,1617520086
job329922,1000000,1,0,86400,1733,1617520086
job329923,1000000,1,0,86400,5568,1617520086
job329924,1000000,1,0,86400,6319,1617520086
job329925,1000000,1,0,86400,2992,1617520086
job329926,1000000,1,0,86400,4795,1617520086
job329927,1000000,1,0,86400,10152,1617520086
job329928,1000000,1,0,86400,1175,1617520086
job329929,1000000,1,0,86400,3381,1617520086
job329930,1000000,1,0,86400,6180,1617520086
job329931,1000000,1,0,86400,2164,1617520086
job329932,1000000,1,0,86400,3996,1617520086
job329933,1000000,1,0,86400,1959,1617520086
job329934,1000000,1,0,86400,1811,1617520086
job329935,1000000,1,0,86400,3538,1617520086
job329936,1000000,1,0,86400,52581,1617520097
job329937,1000000,1,0,86400,23322,1617520097
job329938,1000000,1,0,86400,39882,1617520097
job329939,1000000,1,0,86400,18088,1617520097
job329940,1000000,1,0,86400,38317,1617520097
job329941,1000000,1,0,86400,8520,1617520097
job329942,1000000,1,0,86400,49727,1617520097
job329943,1000000,1,0,86400,5182,1617520097
job329944,1000000,1,0,86400,86400,1617520097
